# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TXNRD2	ENSG00000184470	ENST00000634471	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TXNRD2	ENSG00000184470	ENST00000634537	non_stop_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TXNRD2	ENSG00000184470	ENST00000635155	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TXNRD3NB	ENSG00000283374	ENST00000383572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TXNRD3NB	ENSG00000283374	ENST00000519162	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TYMS	ENSG00000176890	ENST00000323224	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYMS	ENSG00000176890	ENST00000323250	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYMS	ENSG00000176890	ENST00000323274	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYMS	ENSG00000176890	ENST00000581920	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYMSOS	ENSG00000176912	ENST00000585033	lincRNA	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Telomerase-vert	ENSG00000277925	ENST00000363312	misc_RNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	ENSG00000274755	ENST00000619197	snRNA	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2	ENSG00000278135	ENST00000611454	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000461844	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
U2SURP	ENSG00000163714	ENST00000463563	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000467348	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
U2SURP	ENSG00000163714	ENST00000472373	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000473835	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000480029	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000488497	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000493598	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
U2SURP	ENSG00000163714	ENST00000496100	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
U3	ENSG00000199666	ENST00000362796	snoRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
U3	ENSG00000200492	ENST00000363622	snoRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
U3	ENSG00000212182	ENST00000390880	snoRNA	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
U4	ENSG00000273744	ENST00000620349	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U4	ENSG00000274197	ENST00000618561	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
U6	ENSG00000277613	ENST00000620287	snRNA	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
U6	ENSG00000283337	ENST00000636230	snRNA	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U6	ENSG00000283418	ENST00000637379	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U8	ENSG00000201810	ENST00000364940	snoRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U8	ENSG00000239142	ENST00000459536	snoRNA	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	4
U91328.22	ENSG00000272810	ENST00000608919	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000264991	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
UBA5	ENSG00000081307	ENST00000356232	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000464068	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000464101	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000468022	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000468227	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
UBA5	ENSG00000081307	ENST00000469158	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000473651	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000480955	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000489361	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
UBA5	ENSG00000081307	ENST00000493720	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000494112	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBA5	ENSG00000081307	ENST00000494238	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	ENSG00000081307	ENST00000505777	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBA6	ENSG00000033178	ENST00000322244	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBA6	ENSG00000033178	ENST00000420827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBA6	ENSG00000033178	ENST00000429659	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000355700	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000376440	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000403766	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000460562	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000468067	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000473091	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000473194	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000474510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000480738	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBAC2	ENSG00000134882	ENST00000494576	processed_transcript	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
UBALD2	ENSG00000185262	ENST00000327490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBALD2	ENSG00000185262	ENST00000587913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBALD2	ENSG00000185262	ENST00000589240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBAP1	ENSG00000165006	ENST00000297661	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
UBAP1	ENSG00000165006	ENST00000359544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UBAP1	ENSG00000165006	ENST00000379186	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
UBAP1	ENSG00000165006	ENST00000625521	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
UBAP1	ENSG00000165006	ENST00000626262	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
UBASH3B	ENSG00000154127	ENST00000284273	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0
UBASH3B	ENSG00000154127	ENST00000525711	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2D1	ENSG00000072401	ENST00000373910	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1
UBE2D1	ENSG00000072401	ENST00000473824	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2D1	ENSG00000072401	ENST00000606483	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UBE2D1	ENSG00000072401	ENST00000615793	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1
UBE2E1	ENSG00000170142	ENST00000306627	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000346855	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000424381	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000442670	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000452012	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000467766	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000475680	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000493707	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	ENSG00000170142	ENST00000495141	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G1	ENSG00000132388	ENST00000396981	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G1	ENSG00000132388	ENST00000571953	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G1	ENSG00000132388	ENST00000571980	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G1	ENSG00000132388	ENST00000572484	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G1	ENSG00000132388	ENST00000574633	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2H	ENSG00000186591	ENST00000355621	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2H	ENSG00000186591	ENST00000472396	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2H	ENSG00000186591	ENST00000473814	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2H	ENSG00000186591	ENST00000480245	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2H	ENSG00000186591	ENST00000490974	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2H	ENSG00000186591	ENST00000496698	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2J1	ENSG00000198833	ENST00000435041	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000261427	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000438068	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000445950	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000503368	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000510719	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000510934	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2K	ENSG00000078140	ENST00000513231	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P1	ENSG00000189136	ENST00000339094	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P1	ENSG00000189136	ENST00000354771	transcribed_unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P1	ENSG00000189136	ENST00000558251	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P1	ENSG00000189136	ENST00000559010	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBE2Q2P1	ENSG00000189136	ENST00000559958	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBE2Q2P1	ENSG00000189136	ENST00000561403	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P12	ENSG00000197627	ENST00000414573	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P2	ENSG00000259429	ENST00000613592	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P2	ENSG00000259429	ENST00000618775	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1
UBE2Q2P9	ENSG00000244130	ENST00000490086	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2QL1	ENSG00000215218	ENST00000399816	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UBE2S	ENSG00000108106	ENST00000264552	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBE2S	ENSG00000108106	ENST00000587845	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBE2S	ENSG00000108106	ENST00000589978	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBE2S	ENSG00000108106	ENST00000592570	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UBE2U	ENSG00000177414	ENST00000371076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE2U	ENSG00000177414	ENST00000371077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE2U	ENSG00000177414	ENST00000611228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000340309	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000371657	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000371674	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000371677	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000396059	processed_transcript	0	0	0	5	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000415862	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000420027	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000432266	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000467839	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000472923	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000483534	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000486653	processed_transcript	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000490555	retained_intron	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000492371	processed_transcript	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000493090	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000557021	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000617119	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	ENSG00000244687	ENST00000625172	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1P5	ENSG00000226582	ENST00000440070	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBE2V2	ENSG00000169139	ENST00000517630	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3
UBE2V2	ENSG00000169139	ENST00000518360	nonsense_mediated_decay	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3
UBE2V2	ENSG00000169139	ENST00000520595	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V2	ENSG00000169139	ENST00000520809	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V2	ENSG00000169139	ENST00000521346	protein_coding	0	0	0	10	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	3
UBE2V2	ENSG00000169139	ENST00000521628	retained_intron	0	0	0	5	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1
UBE2V2	ENSG00000169139	ENST00000523111	protein_coding	0	0	0	13	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	3
UBE2V2	ENSG00000169139	ENST00000523432	protein_coding	0	0	0	10	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	3
UBE2V2P2	ENSG00000267463	ENST00000587677	processed_pseudogene	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UBE3C	ENSG00000009335	ENST00000348165	protein_coding	0	0	0	15	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0
UBE3C	ENSG00000009335	ENST00000389103	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE3C	ENSG00000009335	ENST00000430750	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBE3C	ENSG00000009335	ENST00000469336	retained_intron	0	0	0	8	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3
UBE3C	ENSG00000009335	ENST00000470408	retained_intron	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
UBE3C	ENSG00000009335	ENST00000474153	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE3C	ENSG00000009335	ENST00000494532	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBE3C	ENSG00000009335	ENST00000497368	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UBE3C	ENSG00000009335	ENST00000611269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBFD1P1	ENSG00000244653	ENST00000473259	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBL7	ENSG00000138629	ENST00000361351	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7	ENSG00000138629	ENST00000395081	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7	ENSG00000138629	ENST00000563081	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7	ENSG00000138629	ENST00000564488	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7	ENSG00000138629	ENST00000565130	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7	ENSG00000138629	ENST00000565335	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7	ENSG00000138629	ENST00000567435	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
UBL7-AS1	ENSG00000247240	ENST00000499217	antisense	0	0	0	5	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0
UBL7-AS1	ENSG00000247240	ENST00000564137	antisense	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
UBL7-AS1	ENSG00000247240	ENST00000564621	antisense	0	0	0	5	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0
UBL7-AS1	ENSG00000247240	ENST00000567286	antisense	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
